,country,year,emissions,total_emissions
75,Chile,1991,34.08985573588798,34089855.73588798
76,Colombia,1991,53.06061305305248,53060613.05305248
77,Ecuador,1991,24.363947951976506,24363947.951976508
78,Peru,1991,21.2016474363,21201647.4363
79,Trinidad and Tobago,1991,21.114957828263723,21114957.828263722
80,Venezuela,1991,230.1004075957637,230100407.5957637
81,Austria,1991,65.03664268492568,65036642.68492568
82,Belgium,1991,133.6104582930957,133610458.2930957
83,Bulgaria,1991,73.20044604843852,73200446.04843852
84,Croatia,1991,16.980470208212616,16980470.208212614
85,Czech Republic,1991,145.5440434949884,145544043.49498838
86,Denmark,1991,67.85944381648153,67859443.81648153
87,Estonia,1991,38.048717858443275,38048717.858443275
88,France,1991,402.94970241783597,402949702.41783595
89,Germany,1991,988.3002102652295,988300210.2652295
90,Greece,1991,87.31243707540591,87312437.07540591
91,Hungary,1991,67.25539215284692,67255392.15284692
92,Ireland,1991,32.583883377729414,32583883.377729416
93,Italy,1991,427.26377124146205,427263771.24146205
94,Lithuania,1991,40.517547285329556,40517547.28532956
95,Netherlands,1991,200.43322030450136,200433220.30450135
96,North Macedonia,1991,11.522725395482007,11522725.395482007
97,Norway,1991,29.061800437244578,29061800.43724458
98,Poland,1991,374.69971344490693,374699713.44490695
99,Romania,1991,152.05774149624978,152057741.49624977
100,Slovakia,1991,49.54955594221171,49549555.94221171
101,Slovenia,1991,12.93518400393998,12935184.00393998
102,Spain,1991,232.29525483852905,232295254.83852905
103,Sweden,1991,60.85934892108491,60859348.92108491
104,Turkey,1991,151.8532422940213,151853242.2940213
105,Ukraine,1991,733.019548343146,733019548.343146
106,United Kingdom,1991,625.0547023486353,625054702.3486353
107,Azerbaijan,1991,89.01405030885824,89014050.30885825
108,Belarus,1991,96.46526231415831,96465262.3141583
109,Kazakhstan,1991,254.44554253274052,254445542.5327405
110,Russian Federation,1991,2629.567930980173,2629567930.980173
111,Turkmenistan,1991,95.59046383379952,95590463.83379951
112,Uzbekistan,1991,126.1338855180019,126133885.5180019
113,"Iran, Islamic Republic of",1991,316.61501751826745,316615017.51826745
114,Iraq,1991,44.668633544441484,44668633.544441484
115,Israel,1991,36.60426725655424,36604267.25655424
116,Kuwait,1991,43.71668235760001,43716682.3576
117,Oman,1991,23.980603604099997,23980603.604099996
118,Qatar,1991,19.37362125935162,19373621.25935162
119,Saudi Arabia,1991,303.39745495752334,303397454.95752335
120,United Arab Emirates,1991,117.9140114695,117914011.46949999
121,Algeria,1991,121.57438235558982,121574382.35558982
122,Egypt,1991,117.60923516269037,117609235.16269037
123,Morocco,1991,24.076515954054805,24076515.954054806
124,South Africa,1991,344.8534157085616,344853415.7085616
125,Australia,1991,300.2986374199603,300298637.4199603
126,Bangladesh,1991,13.84351087053052,13843510.870530521
127,China,1991,2696.609399420648,2696609399.420648
128,China,1991,43.7310487768,43731048.7768
129,India,1991,714.1696262694921,714169626.2694921
130,Indonesia,1991,201.78428223332557,201784282.23332557
131,Japan,1991,1144.2809974856464,1144280997.4856462
132,Malaysia,1991,78.05153914257384,78051539.14257385
133,New Zealand,1991,27.897465453004486,27897465.453004487
134,Pakistan,1991,71.07759109485382,71077591.09485382
135,Philippines,1991,42.48438694554351,42484386.94554351
136,South Korea,1991,284.07890817754793,284078908.17754793
137,Taiwan,1991,138.19349402138968,138193494.0213897
138,Thailand,1991,107.28149760382819,107281497.60382819
139,Vietnam,1991,22.505823945744314,22505823.945744313
140,Canada,1992,479.5954154702119,479595415.47021186
141,Mexico,1992,330.4855700149584,330485570.0149584
142,US,1992,5308.410257675497,5308410257.675497
143,Argentina,1992,133.57811251022434,133578112.51022434
144,Brazil,1992,235.2638181684612,235263818.1684612
145,Chile,1992,34.81208373279582,34812083.73279582
146,Colombia,1992,61.55140604245391,61551406.042453915
147,Ecuador,1992,24.661374157562328,24661374.157562327
148,Peru,1992,21.767401155399998,21767401.155399997
149,Trinidad and Tobago,1992,22.145584806214412,22145584.80621441
150,Venezuela,1992,241.760147015109,241760147.015109
151,Austria,1992,59.82990386399789,59829903.86399789
152,Belgium,1992,131.16033973586337,131160339.73586337
153,Bulgaria,1992,71.95237419962596,71952374.19962597
154,Croatia,1992,16.719987217440718,16719987.217440717
155,Czech Republic,1992,139.12191575874323,139121915.75874323
156,Denmark,1992,62.79759280277382,62797592.80277382
157,Estonia,1992,27.588419610424598,27588419.610424597
158,France,1992,390.7061714325452,390706171.4325452
159,Germany,1992,942.9757864162162,942975786.4162163
160,Greece,1992,90.08996765717916,90089967.65717916
161,Hungary,1992,63.413179566447376,63413179.56644738
162,Ireland,1992,32.7013081547731,32701308.1547731
163,Italy,1992,424.4861835624345,424486183.5624345
164,Lithuania,1992,21.482361190963076,21482361.190963075
165,Netherlands,1992,200.87937670050167,200879376.70050168
166,North Macedonia,1992,11.668535253729758,11668535.253729757
167,Norway,1992,30.617296814927663,30617296.814927664
168,Poland,1992,359.46515819790613,359465158.19790614
169,Romania,1992,133.02338370327882,133023383.70327882
170,Slovakia,1992,47.28486162146018,47284861.62146018
171,Slovenia,1992,12.669059714131787,12669059.714131787
172,Spain,1992,251.62116336223318,251621163.36223316
173,Sweden,1992,62.65263207207501,62652632.07207501
174,Turkey,1992,157.1864243064305,157186424.3064305
175,Ukraine,1992,626.7851602104308,626785160.2104309
176,United Kingdom,1992,608.0232823946649,608023282.3946649
177,Azerbaijan,1992,77.7256456225,77725645.6225
178,Belarus,1992,91.58994392599224,91589943.92599225
179,Kazakhstan,1992,251.0722207995266,251072220.7995266
180,Russian Federation,1992,2507.5195841500167,2507519584.150017
181,Turkmenistan,1992,74.78194732412918,74781947.32412918
182,Uzbekistan,1992,120.22693410349851,120226934.1034985
183,"Iran, Islamic Republic of",1992,335.6430307812873,335643030.78128725
184,Iraq,1992,66.18225794510874,66182257.94510874
185,Israel,1992,42.73026045852397,42730260.458523974
186,Kuwait,1992,28.443229634400005,28443229.634400006
187,Oman,1992,23.536984850500005,23536984.850500006
188,Qatar,1992,27.098036448823713,27098036.448823713
189,Saudi Arabia,1992,302.72215384239036,302722153.84239036
190,United Arab Emirates,1992,115.71199856839999,115711998.5684
191,Algeria,1992,123.25529919153414,123255299.19153413
192,Egypt,1992,113.61227278712535,113612272.78712535
193,Morocco,1992,27.0075517401496,27007551.740149602
194,South Africa,1992,352.25367771801024,352253677.71801025
195,Australia,1992,304.7164086719515,304716408.67195153
196,Bangladesh,1992,15.102857215800427,15102857.215800427
197,China,1992,2844.39816502062,2844398165.0206203
198,China,1992,50.808736971600005,50808736.9716
199,India,1992,744.391190784766,744391190.784766
200,Indonesia,1992,218.14943868299704,218149438.68299705
201,Japan,1992,1158.0603770131852,1158060377.0131853
202,Malaysia,1992,86.37539422986414,86375394.22986414
203,New Zealand,1992,29.613939735025006,29613939.735025007
204,Pakistan,1992,74.39461312409611,74394613.12409611
205,Philippines,1992,50.5193122263112,50519312.2263112
206,South Korea,1992,310.5049434421371,310504943.4421371
207,Taiwan,1992,148.86077016670382,148860770.16670382
208,Thailand,1992,119.27158486695015,119271584.86695015
209,Vietnam,1992,24.052926037657535,24052926.037657537
210,Canada,1993,477.18833398548895,477188333.98548895
211,Mexico,1993,336.48441167025334,336484411.67025334
212,US,1993,5412.149078574169,5412149078.574169
213,Argentina,1993,132.89043060818923,132890430.60818924
214,Brazil,1993,246.8829159551754,246882915.9551754
215,Chile,1993,37.009886895119,37009886.895119004
216,Colombia,1993,64.8038924714693,64803892.4714693
217,Ecuador,1993,25.279597266137337,25279597.266137335
218,Peru,1993,22.598875880000005,22598875.880000006
219,Trinidad and Tobago,1993,19.985881690168874,19985881.690168872
220,Venezuela,1993,244.05414622990995,244054146.22990996
221,Austria,1993,60.24043216669944,60240432.16669944
222,Belgium,1993,129.14783474002,129147834.74001999
223,Bulgaria,1993,73.82505122701868,73825051.22701867
224,Croatia,1993,17.783861533448768,17783861.533448767
225,Czech Republic,1993,136.30667461763707,136306674.61763707
226,Denmark,1993,66.21096945191404,66210969.45191404
227,Estonia,1993,22.954347760833706,22954347.760833707
228,France,1993,372.56308404479194,372563084.04479194
229,Germany,1993,935.7324362481443,935732436.2481443
230,Greece,1993,91.28120307772585,91281203.07772584
231,Hungary,1993,60.29323331292877,60293233.31292877
232,Ireland,1993,33.16312247912715,33163122.479127154
233,Italy,1993,415.1700387956471,415170038.7956471
234,Lithuania,1993,16.737459687101868,16737459.687101869
235,Netherlands,1993,205.77797939095663,205777979.39095664
236,North Macedonia,1993,11.977482810019243,11977482.810019244
237,Norway,1993,31.800451190922974,31800451.190922976
238,Poland,1993,358.30161440354357,358301614.4035436
239,Romania,1993,129.85961639008315,129859616.39008315
240,Slovakia,1993,44.284733620053395,44284733.620053396
241,Slovenia,1993,13.309834220456132,13309834.220456133
242,Spain,1993,236.04734955392743,236047349.55392742
243,Sweden,1993,62.11508205983329,62115082.05983329
244,Turkey,1993,161.55803325092262,161558033.25092262
245,Ukraine,1993,539.822886871654,539822886.8716539
246,United Kingdom,1993,594.9492143844355,594949214.3844355
247,Azerbaijan,1993,65.9227429101,65922742.9101
248,Belarus,1993,78.12239741928344,78122397.41928345
249,Kazakhstan,1993,222.44404453317156,222444044.53317156
250,Russian Federation,1993,2305.494516670811,2305494516.670811
251,Turkmenistan,1993,74.64355697602919,74643556.97602919
252,Uzbekistan,1993,129.82039328088354,129820393.28088354
253,"Iran, Islamic Republic of",1993,326.0682998011956,326068299.8011956
254,Iraq,1993,88.76568297925391,88765682.9792539
255,Israel,1993,45.980708024821844,45980708.02482185
256,Kuwait,1993,37.865439724599995,37865439.724599995
257,Oman,1993,23.948826740000005,23948826.740000006
258,Qatar,1993,29.624032699918,29624032.699918002
259,Saudi Arabia,1993,301.8847655948239,301884765.5948239
260,United Arab Emirates,1993,119.1597986166,119159798.6166
261,Algeria,1993,125.97331142586656,125973311.42586656
262,Egypt,1993,112.8655841790859,112865584.1790859
263,Morocco,1993,27.9067825615712,27906782.561571203
264,South Africa,1993,356.5028968731599,356502896.8731599
265,Australia,1993,309.82062522988343,309820625.22988343
266,Bangladesh,1993,16.389054886479105,16389054.886479106
267,China,1993,3079.078393226199,3079078393.2261987
268,China,1993,55.767695219000004,55767695.219000004
269,India,1993,766.9767158470922,766976715.8470923
270,Indonesia,1993,233.522707188,233522707.188
271,Japan,1993,1151.8359134435914,1151835913.4435914
272,Malaysia,1993,85.00344510090926,85003445.10090926
273,New Zealand,1993,29.092632318174033,29092632.318174034
274,Pakistan,1993,81.60130623490618,81601306.23490618
275,Philippines,1993,52.37511639070287,52375116.39070287
276,South Korea,1993,343.5723473202071,343572347.32020706
277,Taiwan,1993,161.5797567724843,161579756.7724843
278,Thailand,1993,137.26110149226648,137261101.49226648
279,Vietnam,1993,26.733268647600003,26733268.647600003
280,Canada,1994,494.2277688671062,494227768.8671062
281,Mexico,1994,361.92855529111876,361928555.29111874
282,US,1994,5505.379237308996,5505379237.308996
283,Argentina,1994,139.85457402857293,139854574.02857292
284,Brazil,1994,257.1701080895162,257170108.0895162
285,Chile,1994,40.3420509898191,40342050.9898191
286,Colombia,1994,68.73303302696684,68733033.02696684
287,Ecuador,1994,27.36762443729635,27367624.43729635
288,Peru,1994,24.499134124500003,24499134.124500003
289,Trinidad and Tobago,1994,18.449412472646877,18449412.472646877
290,Venezuela,1994,257.4246004452499,257424600.4452499
291,Austria,1994,60.82313805499324,60823138.054993235
292,Belgium,1994,132.75755091600723,132757550.91600724
293,Bulgaria,1994,70.89485688844373,70894856.88844372
294,Croatia,1994,16.73752451615154,16737524.516151542
295,Czech Republic,1994,130.87169802945638,130871698.02945638
296,Denmark,1994,71.13074710716877,71130747.10716878
297,Estonia,1994,23.03351205830797,23033512.05830797
298,France,1994,359.40880910682097,359408809.10682094
299,Germany,1994,917.3145114191718,917314511.4191718
300,Greece,1994,92.62938289898072,92629382.89898072
301,Hungary,1994,59.83953229119357,59839532.29119357
302,Ireland,1994,34.22996580170604,34229965.80170604
303,Italy,1994,411.7904828968012,411790482.89680123
304,Lithuania,1994,15.829342676409894,15829342.676409895
305,Netherlands,1994,202.99993122964818,202999931.22964817
306,North Macedonia,1994,11.470763504453586,11470763.504453586
307,Norway,1994,33.72545136560024,33725451.36560024
308,Poland,1994,341.85030244735395,341850302.44735396
309,Romania,1994,125.06440907406642,125064409.07406642
310,Slovakia,1994,41.271199980490216,41271199.980490215
311,Slovenia,1994,13.533105430829076,13533105.430829076
312,Spain,1994,245.68783239680448,245687832.39680448
313,Sweden,1994,65.37992180264825,65379921.802648254
314,Turkey,1994,160.63272243857023,160632722.43857023
315,Ukraine,1994,449.1758556119159,449175855.6119159
316,United Kingdom,1994,585.7281034573931,585728103.457393
317,Azerbaijan,1994,55.733699589400004,55733699.5894
318,Belarus,1994,65.68835746239922,65688357.46239922
319,Kazakhstan,1994,206.35396716660875,206353967.16660875
320,Russian Federation,1994,2115.3487529868403,2115348752.9868402
321,Turkmenistan,1994,62.08834429843715,62088344.29843715
322,Uzbekistan,1994,124.51401464968772,124514014.64968772
323,"Iran, Islamic Republic of",1994,352.58998158260476,352589981.58260477
324,Iraq,1994,102.4879985696179,102487998.5696179
325,Israel,1994,48.28356150876898,48283561.50876898
326,Kuwait,1994,43.7360983182,43736098.3182
327,Oman,1994,23.57764666649713,23577646.66649713
328,Qatar,1994,30.663471117647134,30663471.117647134
329,Saudi Arabia,1994,315.5712600351749,315571260.03517485
330,United Arab Emirates,1994,129.8711848138,129871184.81379999
331,Algeria,1994,127.7720706168074,127772070.6168074
332,Egypt,1994,116.69406817551418,116694068.17551418
333,Morocco,1994,30.020016939297996,30020016.939297996
334,South Africa,1994,368.3445419647676,368344541.9647676
335,Australia,1994,320.2878266003595,320287826.6003595
336,Bangladesh,1994,17.209344711443077,17209344.711443078
337,China,1994,3265.246544778109,3265246544.778109
338,China,1994,49.21519661760001,49215196.61760001
339,India,1994,799.6687562817044,799668756.2817044
340,Indonesia,1994,242.54824234765042,242548242.3476504
341,Japan,1994,1217.0239445152051,1217023944.5152051
342,Malaysia,1994,91.59872342932476,91598723.42932476
343,New Zealand,1994,30.025327539967453,30025327.53996745
344,Pakistan,1994,85.13560128495978,85135601.28495978
345,Philippines,1994,55.45615093308171,55456150.93308171
346,South Korea,1994,371.1061531570056,371106153.1570056
347,Taiwan,1994,169.82411818713834,169824118.18713835
348,Thailand,1994,153.79093258581187,153790932.58581188
349,Vietnam,1994,29.246566832800003,29246566.832800005
350,Canada,1995,515.4421206653556,515442120.66535556
351,Mexico,1995,347.7178355683502,347717835.5683502
352,US,1995,5543.243473067582,5543243473.067582
353,Argentina,1995,146.12139007025766,146121390.07025766
354,Brazil,1995,273.36371735086095,273363717.35086095
355,Chile,1995,43.79864261263976,43798642.61263976
356,Colombia,1995,70.98976202236646,70989762.02236646
357,Ecuador,1995,27.88603978891697,27886039.78891697
358,Peru,1995,27.448280899300002,27448280.8993
359,Trinidad and Tobago,1995,19.33970545202136,19339705.45202136
360,Venezuela,1995,274.58310773788315,274583107.73788315
361,Austria,1995,62.925558069883174,62925558.069883175
362,Belgium,1995,132.18375290977852,132183752.90977852
363,Bulgaria,1995,74.89156689831155,74891566.89831156
364,Croatia,1995,17.23561527519398,17235615.275193978
365,Czech Republic,1995,132.2122755213225,132212275.5213225
366,Denmark,1995,68.26015646916474,68260156.46916474
367,Estonia,1995,20.869296171783,20869296.171783
368,France,1995,366.7223617688484,366722361.76884836
369,Germany,1995,910.3949688750131,910394968.8750131
370,Greece,1995,95.10036459168418,95100364.59168418
371,Hungary,1995,59.600623982547575,59600623.982547574
372,Ireland,1995,35.04277958471053,35042779.58471053
373,Italy,1995,433.3095819612787,433309581.9612787
374,Lithuania,1995,14.629168428653193,14629168.428653194
375,Netherlands,1995,209.34208518295915,209342085.18295914
376,North Macedonia,1995,11.725422111246523,11725422.111246523
377,Norway,1995,33.93875765131574,33938757.65131574
378,Poland,1995,348.96576833810207,348965768.33810204
379,Romania,1995,135.26199178991212,135261991.7899121
380,Slovakia,1995,41.96642008405946,41966420.084059455
381,Slovenia,1995,14.386818728802444,14386818.728802444
382,Spain,1995,260.3456093603403,260345609.3603403
383,Sweden,1995,62.87187670740155,62871876.707401544
384,Turkey,1995,175.39315026851847,175393150.26851848
385,Ukraine,1995,438.6861971482709,438686197.1482709
386,United Kingdom,1995,582.0042043289772,582004204.3289771
387,Azerbaijan,1995,52.77873301039999,52778733.01039999
388,Belarus,1995,57.954999689396494,57954999.68939649
389,Kazakhstan,1995,183.63472210704853,183634722.10704854
390,Russian Federation,1995,1996.8917228902546,1996891722.8902547
391,Turkmenistan,1995,57.27991574201858,57279915.74201858
392,Uzbekistan,1995,126.61434394235245,126614343.94235244
393,"Iran, Islamic Republic of",1995,363.25849691019715,363258496.91019714
394,Iraq,1995,102.12579502044417,102125795.02044417
395,Israel,1995,54.15841619608648,54158416.19608648
396,Kuwait,1995,51.05500806850001,51055008.068500005
397,Oman,1995,25.74926368915368,25749263.68915368
398,Qatar,1995,30.971674514909378,30971674.51490938
399,Saudi Arabia,1995,304.3890216719956,304389021.6719956
400,United Arab Emirates,1995,134.7522355753,134752235.5753
401,Algeria,1995,134.38479555358694,134384795.55358693
402,Egypt,1995,122.99030578192303,122990305.78192303
403,Morocco,1995,29.875050950884404,29875050.950884406
404,South Africa,1995,381.01398629817226,381013986.29817224
405,Australia,1995,336.13142586849835,336131425.8684983
406,Bangladesh,1995,20.76704173893765,20767041.73893765
407,China,1995,3398.1263952455324,3398126395.2455325
408,China,1995,52.98927831621001,52989278.31621001
409,India,1995,855.3218629404134,855321862.9404135
410,Indonesia,1995,261.44155050677267,261441550.50677267
411,Japan,1995,1232.8567725336468,1232856772.5336468
412,Malaysia,1995,97.79754380657455,97797543.80657455
413,New Zealand,1995,30.354697081097147,30354697.08109715
414,Pakistan,1995,89.56794889275263,89567948.89275263
415,Philippines,1995,62.597294149355825,62597294.14935583
416,South Korea,1995,401.6802181460454,401680218.1460454
417,Taiwan,1995,180.07836823927036,180078368.23927036
418,Thailand,1995,172.6695871264989,172669587.1264989
419,Vietnam,1995,33.85807878022156,33858078.78022156
420,Canada,1996,525.1599384871807,525159938.4871807
421,Mexico,1996,367.564606886399,367564606.88639903
422,US,1996,5723.663886956005,5723663886.956005
423,Argentina,1996,154.4445366485414,154444536.6485414
424,Brazil,1996,296.11894722683263,296118947.2268326
425,Chile,1996,49.12656671028124,49126566.71028124
426,Colombia,1996,69.97191063213404,69971910.63213404
427,Ecuador,1996,30.95197304767269,30951973.047672693
428,Peru,1996,28.7054777382,28705477.738199998
429,Trinidad and Tobago,1996,20.041426246083255,20041426.246083256
430,Venezuela,1996,281.0462145519479,281046214.5519479
431,Austria,1996,64.74708300434787,64747083.00434787
432,Belgium,1996,140.20142222267248,140201422.22267246
433,Bulgaria,1996,73.3917449574726,73391744.9574726
434,Croatia,1996,17.199744569592603,17199744.569592603
435,Czech Republic,1996,135.01752959591016,135017529.59591016
436,Denmark,1996,82.277251908115,82277251.908115
437,Estonia,1996,22.072790129597493,22072790.129597493
438,France,1996,382.9576787536198,382957678.7536198
439,Germany,1996,935.58853762317,935588537.62317
440,Greece,1996,96.2835216706647,96283521.6706647
441,Hungary,1996,60.30865868661129,60308658.68661129
442,Ireland,1996,36.858427046533166,36858427.04653317
443,Italy,1996,426.847859010599,426847859.010599
444,Lithuania,1996,15.128765018788698,15128765.018788699
445,Netherlands,1996,220.23441648993673,220234416.48993674
446,North Macedonia,1996,12.941166095954253,12941166.095954254
447,Norway,1996,36.69133434256143,36691334.34256143
448,Poland,1996,362.25568719612,362255687.19611996
449,Romania,1996,133.75886419174165,133758864.19174165
450,Slovakia,1996,42.04216373133004,42042163.731330045
451,Slovenia,1996,15.14556506447906,15145565.06447906
452,Spain,1996,256.38422306279574,256384223.06279573
453,Sweden,1996,68.03328785690968,68033287.85690968
454,Turkey,1996,189.9806552131043,189980655.2131043
455,Ukraine,1996,381.4717338629681,381471733.8629681
456,United Kingdom,1996,603.677773453017,603677773.453017
457,Azerbaijan,1996,45.866146626299994,45866146.62629999
458,Belarus,1996,59.38736580061315,59387365.80061315
459,Kazakhstan,1996,162.7008213040994,162700821.3040994
460,Russian Federation,1996,1934.238164308778,1934238164.308778
461,Turkmenistan,1996,66.9599435297,66959943.529699996
462,Uzbekistan,1996,130.27604245702702,130276042.45702702
463,"Iran, Islamic Republic of",1996,378.9713937977477,378971393.7977477
464,Iraq,1996,102.7575301866709,102757530.1866709
465,Israel,1996,56.88699127231766,56886991.272317655
466,Kuwait,1996,50.94053153019999,50940531.53019999
467,Oman,1996,26.359443540094652,26359443.54009465
468,Qatar,1996,24.82183590854627,24821835.90854627
469,Saudi Arabia,1996,309.3117109175901,309311710.91759014
470,United Arab Emirates,1996,138.05516616460002,138055166.1646
471,Algeria,1996,136.62521774614427,136625217.74614426
472,Egypt,1996,129.37287616518574,129372876.16518575
473,Morocco,1996,30.412743793551996,30412743.793551996
474,South Africa,1996,387.09090499966277,387090904.99966276
475,Australia,1996,346.85745850034084,346857458.5003408
476,Bangladesh,1996,21.24694699481601,21246946.99481601
477,China,1996,3558.6711437130407,3558671143.713041
478,China,1996,50.53632885271001,50536328.85271001
479,India,1996,897.6432791455013,897643279.1455013
480,Indonesia,1996,276.9308262607279,276930826.2607279
481,Japan,1996,1254.4609607306952,1254460960.7306952
482,Malaysia,1996,112.69009320097072,112690093.20097072
483,New Zealand,1996,31.365180038672072,31365180.03867207
484,Pakistan,1996,94.7463845614236,94746384.5614236
485,Philippines,1996,67.81954563712416,67819545.63712417
486,South Korea,1996,442.86649392903337,442866493.92903334
487,Taiwan,1996,187.53316218973072,187533162.1897307
488,Thailand,1996,193.22769334371583,193227693.34371582
489,Vietnam,1996,38.613324106329245,38613324.10632925
490,Canada,1997,539.8229628805566,539822962.8805566
491,Mexico,1997,389.9629928240613,389962992.8240613
492,US,1997,5801.971133009747,5801971133.0097475
493,Argentina,1997,154.43809393648107,154438093.93648106
494,Brazil,1997,312.2055749485299,312205574.9485299
495,Chile,1997,56.409211023925735,56409211.02392574
496,Colombia,1997,76.38622493240354,76386224.93240353
497,Ecuador,1997,33.97010181722905,33970101.81722905
498,Peru,1997,29.457628463500008,29457628.463500008
499,Trinidad and Tobago,1997,18.72479993018519,18724799.930185188
500,Venezuela,1997,305.1181130760636,305118113.0760636
501,Austria,1997,65.44306424942603,65443064.24942603
502,Belgium,1997,139.0760280243024,139076028.0243024
503,Bulgaria,1997,70.81469600410462,70814696.00410461
504,Croatia,1997,18.77649238631234,18776492.386312343
505,Czech Republic,1997,129.26479253085245,129264792.53085245
506,Denmark,1997,72.797132357511,72797132.357511
507,Estonia,1997,21.81035916561652,21810359.16561652
508,France,1997,371.1167446213071,371116744.6213071
509,Germany,1997,909.0023553292259,909002355.3292259
510,Greece,1997,99.75888055646057,99758880.55646057
511,Hungary,1997,58.83737706934704,58837377.06934704
512,Ireland,1997,38.69277151882255,38692771.51882255
513,Italy,1997,433.77430318496533,433774303.1849653
514,Lithuania,1997,14.45986956880568,14459869.56880568
515,Netherlands,1997,217.93775409161978,217937754.0916198
516,North Macedonia,1997,11.770096709406022,11770096.709406022
517,Norway,1997,37.994509022151355,37994509.02215136
518,Poland,1997,358.2345800683969,358234580.06839687
519,Romania,1997,121.97093747046945,121970937.47046944
520,Slovakia,1997,40.75089273253115,40750892.73253115
521,Slovenia,1997,15.71194280807252,15711942.80807252
522,Spain,1997,276.4203490402132,276420349.04021317
523,Sweden,1997,62.39422148510986,62394221.48510986
524,Turkey,1997,200.2339606938345,200233960.69383448
525,Ukraine,1997,367.101448220008,367101448.220008
526,United Kingdom,1997,583.6475812737266,583647581.2737266
527,Azerbaijan,1997,44.3481663206,44348166.3206
528,Belarus,1997,60.03715892542277,60037158.92542277
529,Kazakhstan,1997,147.79928176273734,147799281.76273733
530,Russian Federation,1997,1820.5646904914493,1820564690.4914494
531,Turkmenistan,1997,50.382904761999995,50382904.761999995
532,Uzbekistan,1997,129.91810809560417,129918108.09560417
533,"Iran, Islamic Republic of",1997,388.05413909786824,388054139.09786826
534,Iraq,1997,134.3815544969029,134381554.4969029
535,Israel,1997,60.994560832914765,60994560.83291476
536,Kuwait,1997,52.55810666060001,52558106.660600014
537,Oman,1997,28.45006546580187,28450065.46580187
538,Qatar,1997,28.560432125989013,28560432.125989012
539,Saudi Arabia,1997,314.57339547086247,314573395.47086245
540,United Arab Emirates,1997,144.77131475410002,144771314.75410002
541,Algeria,1997,134.27098707920626,134270987.07920626
542,Egypt,1997,133.1721789273138,133172178.9273138
543,Morocco,1997,31.418526108802403,31418526.108802404
544,South Africa,1997,396.9355468643878,396935546.8643878
545,Australia,1997,358.28203205771104,358282032.05771106
546,Bangladesh,1997,23.675909713291595,23675909.713291597
547,China,1997,3549.942399513736,3549942399.513736
548,China,1997,49.82212948807001,49822129.48807001
549,India,1997,946.0561200732709,946056120.0732709
550,Indonesia,1997,304.7799380735542,304779938.0735542
551,Japan,1997,1250.7565053959427,1250756505.3959427
552,Malaysia,1997,129.13363037880416,129133630.37880416
553,New Zealand,1997,33.58203950121019,33582039.50121019
554,Pakistan,1997,95.24704168607428,95247041.68607429
555,Philippines,1997,74.78686790803211,74786867.9080321
556,South Korea,1997,468.5867730495303,468586773.04953027
557,Taiwan,1997,202.6698881262579,202669888.1262579
558,Thailand,1997,202.64257163323776,202642571.63323778
559,Vietnam,1997,46.041271237594756,46041271.23759475
560,Canada,1998,557.3456351416537,557345635.1416537
561,Mexico,1998,409.05031023728947,409050310.2372895
562,US,1998,5841.351325807642,5841351325.807642
563,Argentina,1998,160.84064745491773,160840647.45491773
564,Brazil,1998,325.7684260329502,325768426.03295016
565,Chile,1998,58.031414037934034,58031414.037934035
566,Colombia,1998,78.01390580702339,78013905.80702339
567,Ecuador,1998,33.534325689157804,33534325.689157803
568,Peru,1998,28.6771405521,28677140.5521
569,Trinidad and Tobago,1998,18.263368335145906,18263368.335145906
570,Venezuela,1998,314.8075770491438,314807577.0491438
571,Austria,1998,65.54809402193419,65548094.02193419
572,Belgium,1998,143.03270572572833,143032705.72572833
573,Bulgaria,1998,68.19461516972363,68194615.16972363
574,Croatia,1998,21.004280384116147,21004280.384116147
575,Czech Republic,1998,123.74067472522609,123740674.72522609
576,Denmark,1998,68.45065459517946,68450654.59517945
577,Estonia,1998,19.245907437282764,19245907.437282763
578,France,1998,395.37512331789145,395375123.3178915
579,Germany,1998,900.3211843182283,900321184.3182284
580,Greece,1998,105.20023331914324,105200233.31914324
581,Hungary,1998,59.476068677757866,59476068.67775787
582,Ireland,1998,41.21138470472017,41211384.70472017
583,Italy,1998,446.11058731409577,446110587.3140958
584,Lithuania,1998,15.124114086253861,15124114.086253861
585,Netherlands,1998,218.80689993896314,218806899.93896315
586,North Macedonia,1998,13.720851439672098,13720851.439672098
587,Norway,1998,38.991735680000765,38991735.68000077
588,Poland,1998,338.2312039689355,338231203.9689355
589,Romania,1998,108.32814205076463,108328142.05076462
590,Slovakia,1998,40.968158392937724,40968158.39293773
591,Slovenia,1998,15.1982008607802,15198200.8607802
592,Spain,1998,288.0979670506933,288097967.0506933
593,Sweden,1998,69.58295255447699,69582952.55447699
594,Turkey,1998,202.310411588558,202310411.588558
595,Ukraine,1998,354.88117619835396,354881176.19835395
596,United Kingdom,1998,584.9960387930403,584996038.7930403
597,Azerbaijan,1998,44.569306722100016,44569306.72210002
598,Belarus,1998,58.1763040885826,58176304.0885826
599,Kazakhstan,1998,142.48138177743846,142481381.77743846
600,Russian Federation,1998,1806.021940369964,1806021940.3699641
601,Turkmenistan,1998,56.289450666200004,56289450.666200005
602,Uzbekistan,1998,131.02929604590466,131029296.04590465
603,"Iran, Islamic Republic of",1998,392.57117134532984,392571171.3453298
